timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
1760637385018043161,14.463425,-6.5135956,-6.0214996,-0.06542969,-0.059082028,0.41796875,2.4043508,-19.91424,14.554076,0.9772485,-0.17409809,-0.001399409,0.12113317
1760637385028644161,12.693405,-7.917404,-6.875992,-0.08544921,-0.06591797,0.40820312,2.3084562,-19.806456,14.47915,0.9774846,-0.17307955,-0.0019834647,0.12067877
1760637385039245161,10.86235,-8.771896,-7.730484,-0.064941406,-0.052246097,0.40673825,2.2012007,-19.720364,14.364613,0.9777287,-0.17223544,-0.0026305048,0.11989386
1760637385049874161,3.7193298,-10.967255,-10.17189,-0.063964844,-0.078125,0.51220703,2.083286,-19.663841,14.318126,0.9778567,-0.17163152,-0.003504688,0.11969365
1760637385060503161,0.24223328,-11.701584,-11.697769,-0.07373047,-0.09667969,0.5957031,1.9517756,-19.642437,14.245536,0.97795904,-0.1713144,-0.004494925,0.11927815
1760637385071132161,-3.9100647,-12.126923,-12.6132965,-0.07910156,-0.10253906,0.69873047,1.8102568,-19.652086,14.135038,0.9780534,-0.17125468,-0.0055480627,0.11854349
1760637385079136161,-6.593704,-12.067795,-13.467789,-0.08642578,-0.13574219,0.78076166,1.5167228,-19.760633,13.9341135,0.9780837,-0.17189038,-0.0078689605,0.11723479
1760637385087139161,-8.302689,-11.274338,-12.857437,-0.10058594,-0.15185547,0.7949218,1.377132,-19.836596,13.848668,0.9780485,-0.17240219,-0.009012432,0.11669323
1760637385095142161,-8.548737,-11.516571,-12.552261,-0.091308594,-0.16015625,0.76513666,1.2342917,-19.917582,13.757971,0.97800845,-0.17295554,-0.010179913,0.11611184
1760637385103145161,-10.01358,-12.126923,-11.758804,-0.09472656,-0.18115234,0.76220703,1.0897946,-20.013107,13.664262,0.97794694,-0.1736332,-0.011370852,0.11550507
1760637385113873161,-13.126373,-12.798309,-11.636734,-0.08886719,-0.22021484,0.82177734,0.9553213,-20.121231,13.58792,0.97784775,-0.1744283,-0.012514153,0.11503011
1760637385124601161,-14.894485,-13.895035,-10.477066,-0.08984374,-0.27685547,0.86669916,0.8343858,-20.243856,13.5105915,0.9777262,-0.17536196,-0.013553782,0.11452457
1760637385135329161,-17.76123,-13.957977,-9.683609,-0.06933594,-0.32373047,0.8427734,0.6917908,-20.407463,13.409832,0.9775599,-0.17662776,-0.014781944,0.113845125
1760637385145941161,-21.48819,-11.15036,-9.500504,0.022949222,-0.40722656,0.89257807,0.5410067,-20.612677,13.3354435,0.9772978,-0.17823829,-0.016159782,0.11339755
1760637385156554161,-22.52388,-9.626389,-11.453629,0.047851566,-0.44335935,1.1801758,0.39818007,-20.830313,13.23177,0.9770407,-0.17996813,-0.017433159,0.1126896
1760637385167167161,-22.40181,-5.964279,-13.589859,-0.004882805,-0.49414062,1.5805664,0.28271642,-21.03439,13.083003,0.9768474,-0.18161803,-0.018384421,0.11156123
1760637385177829161,-20.511627,-0.04196167,-14.139175,-0.026855465,-0.5810547,1.892578,0.15805049,-21.40374,12.832459,0.97647953,-0.18468677,-0.019405112,0.10955208
1760637385188493161,-19.777298,3.8013458,-14.261246,-0.050292965,-0.62158203,1.9990233,0.15048836,-21.577398,12.715362,0.976309,-0.186179,-0.01944606,0.10853313
1760637385199157161,-18.61763,6.5517426,-13.284683,-0.057128903,-0.6567383,1.8007811,0.16579627,-21.730612,12.608077,0.97616327,-0.18751675,-0.019285869,0.10756468
1760637385207156161,-7.87735,7.709503,-9.683609,-0.023925781,-0.57177734,1.0004883,0.19542097,-21.832514,12.517985,0.97608554,-0.18842745,-0.01898154,0.106728904
1760637385215157161,-13.79776,1.1177063,-8.401871,0.02197266,-0.5498047,1.1914062,0.22298975,-21.902702,12.454831,0.97603333,-0.18906124,-0.018708307,0.10613184
1760637385223158161,-25.331497,-3.7059784,-8.218765,-0.08203124,-0.69677734,1.7548827,0.18297087,-22.056892,12.386176,0.9758356,-0.19034871,-0.019078821,0.105583325
1760637385231159161,-21.669388,-4.8656464,-5.8994293,-0.01318359,-0.8935547,1.277832,0.13044743,-22.282612,12.315675,0.97551537,-0.19223411,-0.019616794,0.10502737
1760637385241817161,-22.647858,-17.742157,-5.2890778,0.05029297,-0.65234375,0.899414,0.042003848,-22.46469,12.266329,0.97523874,-0.19371156,-0.020453606,0.10472212
1760637385252475161,-40.039062,-28.484344,-2.8476715,0.1538086,-0.64746094,0.977539,-0.1806612,-22.746883,12.247628,0.974734,-0.1959125,-0.022573844,0.10489148
1760637385263133161,-54.626465,-29.644012,-1.6269684,0.18261719,-0.82958984,1.3637695,-0.44925,-23.137016,12.156489,0.9740873,-0.19900388,-0.025053466,0.10451648
1760637385273784161,-56.764603,-26.960373,-1.0166168,0.13476562,-0.9404297,1.6235352,-0.95351315,-24.121923,12.080688,0.9722798,-0.20692874,-0.030079044,0.104631335
1760637385284435161,-53.775787,-27.568817,-0.46730042,0.17285156,-0.94287103,1.5664062,-1.206014,-24.588581,12.074508,0.9713581,-0.21065879,-0.032619882,0.104985915
1760637385295086161,-50.294876,-29.584885,0.26512146,0.2055664,-0.8774414,1.5004883,-1.4598016,-25.025997,12.064389,0.9704722,-0.21413699,-0.035133842,0.10532748
1760637385303102161,-42.91153,-16.582489,1.8520355,0.2529297,-0.88183594,1.3876953,-1.6479086,-25.436888,12.044655,0.9696477,-0.21745083,-0.037045907,0.10547965
1760637385311119161,-37.965775,-14.6923065,2.5844574,0.20166016,-0.8574219,1.3115234,-1.7826246,-25.806715,12.03726,0.96889347,-0.22045957,-0.03849065,0.1056463
1760637385319136161,-31.740189,-15.7260895,3.3779144,0.19482422,-0.8540039,1.2246094,-1.906131,-26.125961,12.056425,0.96820676,-0.22303943,-0.039846458,0.10602508
1760637385327153161,-26.18599,-12.918472,4.781723,0.22509766,-0.85302734,1.1000977,-2.0280194,-26.393011,12.082417,0.9676091,-0.2251748,-0.041156355,0.10646609
1760637385337826161,-24.049759,-9.260178,6.0634613,0.2163086,-0.8432617,1.0546875,-2.1156218,-26.621597,12.105417,0.96709746,-0.22701633,-0.04213754,0.10681984
1760637385348499161,-21.547318,-8.466721,7.58934,0.12646484,-0.8359375,1.0991211,-2.1678224,-26.829723,12.13611,0.9666286,-0.22871393,-0.04281774,0.10717114
1760637385359172161,-15.262604,-10.234833,10.091782,0.10595703,-0.8208008,1.1191406,-2.2129116,-27.009743,12.184935,0.9661992,-0.23017296,-0.043450613,0.1076635
1760637385369813161,-8.060455,-10.173798,12.838364,0.10644531,-0.80566406,1.0185547,-2.290893,-27.194374,12.371894,0.9656136,-0.23158512,-0.04464472,0.10938676
1760637385380452161,-2.2010803,-12.004852,15.035629,0.10595703,-0.78125,0.8974609,-2.328389,-27.212833,12.505576,0.9654326,-0.23165238,-0.045247056,0.110587955
1760637385391091161,1.7662048,-12.981415,16.683578,0.1303711,-0.72558594,0.85937494,-2.3580208,-27.199188,12.659331,0.9652996,-0.23144746,-0.04579526,0.11194384
1760637385401778161,10.190964,-12.372971,19.30809,0.10449219,-0.671875,0.8398437,-2.3684485,-27.16371,12.773084,0.9652568,-0.23109244,-0.04608085,0.112924986
1760637385412464161,16.296387,-9.868622,20.406723,0.11425781,-0.6245117,0.8071289,-2.4180367,-27.157578,12.89782,0.9651258,-0.2309411,-0.046744443,0.11407592
1760637385423150161,23.191452,-6.1473846,21.261215,0.125,-0.56152344,0.7348633,-2.441142,-27.08213,13.061985,0.9651067,-0.23021448,-0.047200292,0.115509
1760637385433795161,28.438568,-6.2675476,21.07811,0.091308594,-0.5073242,0.68896484,-2.373653,-26.65683,13.354613,0.9657016,-0.22657594,-0.046817876,0.11786364
1760637385444443161,32.957077,-6.6928864,21.07811,0.0859375,-0.43945312,0.6611328,-2.3328812,-26.365702,13.569652,0.9660798,-0.2240738,-0.046619143,0.119613856
1760637385455091161,36.985397,-5.3539276,21.505356,0.07324219,-0.41357422,0.63378906,-2.2778788,-26.040998,13.780569,0.96652454,-0.22130498,-0.046249542,0.12130688
1760637385463100161,42.47856,-5.048752,22.176743,0.04394531,-0.31347656,0.5126953,-2.2180457,-25.690716,13.981297,0.96702075,-0.21832967,-0.045783184,0.122910224
1760637385471110161,41.866302,-3.704071,22.542953,0.045410156,-0.27148438,0.45947263,-2.1602108,-25.32211,14.184734,0.9675357,-0.21519639,-0.04530873,0.12454557
1760637385479120161,40.340424,-3.9482117,22.054672,0.052734375,-0.2475586,0.4238281,-2.0942125,-24.96464,14.382716,0.968026,-0.2121687,-0.044754572,0.1261229
1760637385487130161,37.044525,-2.7885437,22.054672,0.075683594,-0.2446289,0.3920898,-2.0331018,-24.623886,14.568742,0.9684836,-0.20928201,-0.044225857,0.12761092
1760637385497806161,33.68759,-0.957489,21.139145,0.03515625,-0.21191406,0.4052734,-1.9617416,-24.30997,14.701458,0.96894413,-0.20665467,-0.043532558,0.12863098
1760637385508482161,32.16362,-2.363205,20.345688,0.055664062,-0.21386719,0.38378906,-1.8839796,-24.024559,14.84953,0.96932876,-0.20427047,-0.042835947,0.12977035
1760637385519158161,29.844284,-0.53215027,19.002914,0.10205078,-0.19482422,0.41455075,-1.8215736,-23.752043,15.033642,0.96963507,-0.20196547,-0.04233973,0.13124406
1760637385527147161,29.417038,-0.8983612,16.439438,0.071777344,-0.21240234,0.4755859,-1.6984549,-23.245743,15.258177,0.97032124,-0.19773625,-0.041132838,0.13298261
1760637385535139161,30.269623,-1.8119812,14.181137,0.071777344,-0.21728516,0.5595703,-1.6606783,-22.978172,15.360949,0.97068346,-0.19547567,-0.040691342,0.13381732
1760637385543131161,32.836914,-1.8119812,12.289047,0.05859375,-0.1977539,0.6142578,-1.627126,-22.686243,15.461361,0.97108215,-0.19300419,-0.040249653,0.1346433
1760637385551123161,35.640717,-0.8354187,10.152817,0.07128906,-0.19042969,0.6582031,-1.5936888,-22.371202,15.55629,0.9715191,-0.19033806,-0.039768726,0.13542691
1760637385561796161,37.3497,-0.16403198,8.626938,0.06298828,-0.19873047,0.69677734,-1.562765,-22.040157,15.625081,0.9720047,-0.18754154,-0.03924303,0.13599606
1760637385572469161,39.11972,-0.65231323,7.101059,0.04199219,-0.19091797,0.71240234,-1.5420481,-21.693985,15.685779,0.97251266,-0.18460628,-0.03876958,0.13651563
1760637385583142161,40.70854,-1.8749237,6.4296722,0.031738285,-0.19140625,0.69921875,-1.5386264,-21.334757,15.749425,0.97302306,-0.18153729,-0.03842894,0.13708945
1760637385593791161,43.63823,-6.1473846,6.795883,0.041503906,-0.20263672,0.63964844,-1.5566812,-20.959164,15.817327,0.9735372,-0.17830059,-0.0382546,0.13773398
1760637385604440161,44.187546,-9.138107,7.2841644,0.035156254,-0.20654297,0.62060547,-1.5901694,-20.576706,15.892896,0.97403693,-0.17498264,-0.038211107,0.13846609
1760637385615089161,43.699265,-9.626389,8.016586,0.080078125,-0.20117188,0.61816406,-1.6463612,-20.191452,15.97529,0.9745138,-0.17160918,-0.0383632,0.13928777
1760637385625778161,40.462494,-10.540009,8.199692,0.08886719,-0.18896484,0.6425781,-1.7674284,-19.465815,16.072212,0.9754473,-0.16525038,-0.038682498,0.1403503
1760637385636466161,38.511276,-12.430191,9.115219,0.106933594,-0.17773438,0.75488275,-1.847036,-19.134846,16.138584,0.97582453,-0.16231011,-0.039063882,0.14105253
1760637385647154161,36.497116,-12.556076,10.152817,0.10253906,-0.1821289,0.8579101,-1.9334761,-18.79346,16.225351,0.97618043,-0.1592637,-0.03951636,0.14193392
1760637385657804161,35.33554,-9.380341,13.082504,0.115234375,-0.1694336,0.8779296,-2.0072706,-18.430305,16.330011,0.9765396,-0.15603901,-0.039855134,0.1429465
1760637385668455161,33.813477,-8.220673,13.875961,0.17236328,-0.15332031,0.8583984,-2.0902956,-18.07555,16.42226,0.9768889,-0.15287663,-0.04026056,0.14386052
1760637385679106161,30.881882,-5.170822,14.547348,0.13378906,-0.14355469,0.8764648,-2.1109407,-17.787716,16.50412,0.9771725,-0.15036571,-0.04019682,0.14459682
1760637385687105161,29.172897,-2.0580292,14.303207,0.15136719,-0.1796875,0.8842773,-2.1502964,-17.211805,16.741558,0.9776266,-0.14531617,-0.04013499,0.1466919
1760637385695104161,25.814056,2.0942688,13.753891,0.14794922,-0.17382812,0.85351557,-2.0868554,-16.999235,16.875225,0.9777547,-0.14353609,-0.039499164,0.14775915
1760637385703103161,21.360397,3.6792755,13.326645,0.11669922,-0.18261719,0.87451166,-2.0512412,-16.795774,16.962027,0.97791743,-0.14181481,-0.039049678,0.14846252
1760637385711102161,16.048431,8.014679,12.716293,0.14111328,-0.19921875,0.8710937,-1.9588747,-16.658863,17.06655,0.9779877,-0.14073022,-0.038218424,0.14924592
1760637385721776161,9.273529,13.751984,12.044907,0.12451172,-0.20019531,0.88769525,-1.8438357,-16.569967,17.167227,0.97800666,-0.14008798,-0.03724758,0.14996827
1760637385732450161,-1.8939972,12.6514435,10.885239,0.10449219,-0.1850586,1.0727539,-1.7320641,-16.597172,17.26297,0.9778828,-0.14043616,-0.036445525,0.15064706
1760637385743124161,-16.664505,8.256912,10.885239,-0.0078125,-0.19335938,1.590332,-1.6282387,-16.758038,17.364573,0.9775774,-0.14191437,-0.03589092,0.15137555
1760637385753830161,-21.61026,13.263702,14.486313,0.004394535,-0.33203125,1.6708984,-1.4817613,-16.945932,17.4895,0.9772164,-0.14367339,-0.035039708,0.15224394
1760637385764538161,-23.073196,15.520096,13.326645,-0.009277344,-0.265625,1.4179688,-1.3243077,-17.143816,17.616343,0.9768388,-0.14553304,-0.034114752,0.15310836
1760637385775246161,-24.66011,20.708084,11.190414,-0.04101562,-0.2919922,1.3027344,-1.1446153,-17.353724,17.730595,0.97646403,-0.14753017,-0.033004627,0.15382943
1760637385785885161,-27.772903,22.787094,8.810043,-0.14208984,-0.3725586,1.3496094,-0.7079735,-17.830223,17.897518,0.9757263,-0.15213227,-0.030134702,0.15461473
1760637385796526161,-29.97017,21.989822,6.5517426,-0.19726561,-0.46191403,1.3022461,-0.49914145,-18.09709,17.920853,0.9753874,-0.15468046,-0.028744228,0.15448917
1760637385807167161,-31.801224,21.501541,4.354477,-0.21777342,-0.4892578,1.081543,-0.29861525,-18.386152,17.924253,0.9750355,-0.15741013,-0.027428895,0.15419132
1760637385815161161,-44.55948,18.32962,0.81443787,-0.27294922,-0.55810547,0.8305664,0.009888534,-18.81213,17.996487,0.97441566,-0.16143239,-0.025477111,0.15428738
1760637385823156161,-54.994583,16.923904,-0.5283356,-0.27001953,-0.63378906,0.95263666,0.28957027,-19.343285,18.060022,0.9736327,-0.16630977,-0.023907866,0.15430123
1760637385831151161,-62.137604,15.827179,-2.4814606,-0.30322266,-0.66259766,1.2060547,0.4334354,-19.846434,18.066566,0.9729178,-0.1707747,-0.023377124,0.15401444
1760637385839146161,-62.93106,15.399933,-3.2138824,-0.3540039,-0.703125,1.4902344,0.56655556,-20.39915,18.050388,0.97213745,-0.1756463,-0.022971844,0.1535232
1760637385849799161,-58.22754,12.592316,-2.664566,-0.359375,-0.7319336,1.5932617,0.68990064,-20.9452,18.036015,0.9713408,-0.1804432,-0.022643246,0.15305021
1760637385860452161,-51.822662,9.296417,-2.7256012,-0.32666016,-0.73583984,1.5576172,0.7851152,-21.442783,17.98959,0.9706368,-0.18479383,-0.022435678,0.15235291
1760637385871105161,-45.597076,11.249542,-1.6880035,-0.2993164,-0.7265625,1.4238281,0.8635579,-21.884235,17.893053,0.97006935,-0.18865316,-0.022209257,0.1512679
1760637385881823161,-41.749954,9.35936,-1.3828278,-0.34375,-0.6953125,1.3286133,1.0296161,-22.639566,17.845741,0.9689148,-0.19526796,-0.021739893,0.15033907
1760637385892543161,-38.576126,5.449295,-0.95558167,-0.30615234,-0.71533203,1.3022461,1.0737647,-22.969913,17.828754,0.9683865,-0.19811988,-0.0217808,0.15000571
1760637385903263161,-34.484863,3.5591125,0.44822693,-0.25927734,-0.7128906,1.2373047,1.1073022,-23.263521,17.824219,0.9678953,-0.20064367,-0.021883305,0.1498059
1760637385913890161,-25.819778,0.020980835,1.5468597,-0.2314453,-0.6166992,1.0205078,1.1296906,-23.519405,17.832642,0.9674448,-0.20283078,-0.022052255,0.14974639
1760637385924515161,-22.830963,-0.5912781,0.6313324,-0.18847655,-0.57714844,0.94531244,1.1331494,-23.740072,17.857388,0.9670265,-0.20469189,-0.022363238,0.14986958
1760637385935140161,-21.913528,2.0923615,0.2040863,-0.17333983,-0.56591797,0.8896484,1.1768868,-23.971977,17.881075,0.9665939,-0.20669974,-0.022348411,0.14990625
1760637385943153161,-21.915436,3.2539368,-1.077652,-0.18945312,-0.53759766,0.8520507,1.3804312,-24.479527,17.90582,0.9656899,-0.211237,-0.021361094,0.14955144
1760637385951167161,-21.183014,0.38528442,-2.9697418,-0.19335938,-0.5180664,0.8022461,1.4488138,-24.722715,17.90585,0.9652599,-0.2133734,-0.021113176,0.14932935
1760637385959181161,-21.36612,-1.2626648,-4.0073395,-0.16601562,-0.47607422,0.7524414,1.4528342,-24.93586,17.882565,0.9648996,-0.21517645,-0.021323264,0.14904082
1760637385967195161,-21.427155,-2.9716492,-5.472183,-0.16259766,-0.46533203,0.7319336,1.3983135,-25.124756,17.821125,0.9646189,-0.21670611,-0.02192055,0.14855103
1760637385977842161,-20.936966,-5.475998,-6.937027,-0.16406249,-0.43652344,0.72021484,1.3139905,-25.309402,17.749136,0.9643513,-0.21816392,-0.02274086,0.14803241
1760637385988489161,-19.899368,-8.466721,-8.401871,-0.16259766,-0.4091797,0.7158203,1.1991532,-25.482857,17.659876,0.96411693,-0.21949242,-0.023767538,0.14743344
1760637385999136161,-17.70401,-11.02829,-9.561539,-0.15917967,-0.39208984,0.7236328,1.0552828,-25.632395,17.558922,0.96393263,-0.22058633,-0.024981622,0.14680387
1760637386007130161,-10.990143,-15.117645,-11.209488,-0.13427734,-0.3388672,0.7138672,0.8908511,-25.75571,17.452179,0.9637972,-0.22143666,-0.026320495,0.14617795
1760637386015124161,-7.3890686,-16.277313,-11.331558,-0.13183594,-0.30419922,0.6694336,0.70876104,-25.84631,17.327606,0.96373904,-0.22199593,-0.027728647,0.14545053
1760637386023118161,-3.8471222,-15.974045,-11.453629,-0.10742187,-0.28955078,0.62841797,0.5158513,-25.903358,17.185429,0.9637613,-0.22226669,-0.02914885,0.14460944
1760637386031112161,-2.0179749,-14.995575,-11.697769,-0.1040039,-0.27148438,0.6064453,0.32834396,-25.933716,17.01814,0.9638643,-0.22232969,-0.030440029,0.14355639
1760637386041789161,-0.9174347,-15.974045,-12.247086,-0.079101555,-0.25585938,0.5654297,0.1446442,-25.946554,16.861843,0.96398485,-0.2222507,-0.03169822,0.14259405
1760637386052466161,1.7662048,-16.521454,-12.552261,-0.07080078,-0.2446289,0.5473633,-0.050199915,-25.953135,16.726082,0.96408546,-0.22210261,-0.03308236,0.14182779
1760637386063143161,1.4019012,-13.837814,-12.002945,-0.10693359,-0.21191406,0.4990234,-0.23937659,-25.9357,16.52621,0.96430993,-0.22178157,-0.034265626,0.14051719
1760637386071140161,3.047943,-22.136688,-13.345718,-0.115234375,-0.22216795,0.4916992,-0.42903212,-25.924086,16.351135,0.9644885,-0.22150545,-0.035509076,0.13941355
1760637386079137161,3.2310486,-22.319794,-12.247086,-0.053710934,-0.2109375,0.46435544,-0.6817398,-25.894522,16.218872,0.96462613,-0.22099179,-0.037345503,0.13879514
1760637386087134161,3.4770966,-23.786545,-13.406754,-0.076660156,-0.2314453,0.47119138,-0.9311585,-25.866922,16.090078,0.964752,-0.22050086,-0.03916452,0.13819729
1760637386095131161,4.333496,-22.930145,-13.284683,-0.0625,-0.22167969,0.4472656,-1.1961542,-25.828941,15.9438925,0.9649087,-0.21991324,-0.04107046,0.137483
1760637386105815161,5.247116,-24.335861,-14.017105,-0.051269528,-0.19580078,0.480957,-1.4600827,-25.785614,15.79307,0.9650771,-0.21928772,-0.04295413,0.13672617
1760637386116499161,5.0640106,-22.687912,-14.07814,-0.058593743,-0.19824219,0.4858398,-1.7293452,-25.7344,15.642078,0.96525306,-0.21859346,-0.044875357,0.1359765
1760637386127183161,4.758835,-21.894455,-15.054703,-0.062011715,-0.20996094,0.5126953,-1.9862434,-25.683632,15.496109,0.96542174,-0.21791966,-0.046704575,0.13524254
1760637386135173161,4.453659,-22.439957,-14.871597,-0.07080078,-0.22070312,0.52783203,-2.4983492,-25.598696,15.152924,0.9657721,-0.2167482,-0.05027577,0.13332987
1760637386143163161,2.8038025,-20.305634,-15.176773,-0.078125,-0.2163086,0.5078125,-2.736001,-25.574718,14.99645,0.96589404,-0.21633999,-0.051957414,0.13246158
1760637386151153161,0.24414062,-18.71872,-14.627457,-0.07421875,-0.22070312,0.48828122,-2.9572334,-25.575212,14.824978,0.96598876,-0.21616833,-0.053499203,0.13143365
1760637386159143161,-2.6893616,-17.742157,-13.711929,-0.09423828,-0.24414062,0.4702148,-3.168136,-25.599798,14.629852,0.96606386,-0.21622749,-0.054934554,0.13018607
1760637386169836161,-6.471634,-16.767502,-12.6132965,-0.0703125,-0.26660156,0.47949216,-3.3700259,-25.656609,14.476804,0.9660283,-0.216553,-0.05640564,0.12927681
1760637386180529161,-10.194778,-16.340256,-11.8198395,-0.0625,-0.2709961,0.5449219,-3.5648003,-25.749218,14.342818,0.9659006,-0.21718276,-0.057887323,0.12851709
1760637386191222161,-14.345169,-16.15715,-10.354996,-0.067382805,-0.27734375,0.63134766,-3.757316,-25.879763,14.229107,0.96567255,-0.21812782,-0.059423823,0.12792796
1760637386201858161,-21.059036,-16.950607,-7.730484,-0.041992184,-0.3310547,0.86132807,-3.951951,-26.046818,14.107247,0.96537524,-0.21938539,-0.060995307,0.1272798
1760637386212497161,-20.38765,-14.383316,-6.7539215,-0.043945305,-0.36621094,0.8911132,-4.083738,-26.193684,14.019017,0.96510965,-0.22052625,-0.0620787,0.12679757
1760637386223136161,-17.030716,-11.762619,-6.204605,-0.016113278,-0.3564453,0.84912103,-4.1888704,-26.335392,13.939234,0.9648564,-0.22164944,-0.06294648,0.12633751
1760637386233806161,-14.039993,-9.443283,-5.9604645,0.024414062,-0.36914062,0.8476562,-4.3724523,-26.543907,13.808327,0.96447736,-0.22327946,-0.06443615,0.12560733
1760637386244474161,-12.636185,-7.3070526,-6.7539215,0.02587891,-0.3935547,0.9492187,-4.4361167,-26.620098,13.717153,0.96438646,-0.22390392,-0.06486571,0.124970585
1760637386255142161,-10.438919,-5.475998,-6.570816,-0.008300781,-0.45263672,1.0048828,-4.517667,-26.700794,13.607365,0.9642951,-0.22455825,-0.0654123,0.12421351
1760637386263149161,-6.471634,-6.33049,-7.1811676,0.09326172,-0.4946289,0.85888666,-4.5845056,-26.762083,13.4828205,0.9642662,-0.22507426,-0.06578684,0.12330255
1760637386271154161,-8.853912,-3.276825,-8.951187,0.1381836,-0.5415039,0.86132807,-4.681965,-26.843754,13.361561,0.96417266,-0.22572844,-0.0664427,0.12248245
1760637386279159161,-10.807037,1.3008118,-11.880875,0.16601562,-0.5859375,0.9262695,-4.7808576,-26.95943,13.210074,0.9640383,-0.22668688,-0.067079514,0.12141623
1760637386287164161,-11.415482,2.5806427,-15.420914,0.17822266,-0.6098633,1.1176758,-4.824142,-27.045654,13.041142,0.9640135,-0.22746739,-0.06718516,0.12009128
1760637386297819161,-13.85498,3.2539368,-17.98439,0.13720703,-0.60839844,1.5512695,-4.8772063,-27.140532,12.820985,0.9640151,-0.22834137,-0.06727612,0.11835675
1760637386308474161,-12.6953125,6.549835,-17.98439,0.10058594,-0.69384766,1.8784178,-4.928547,-27.248207,12.556177,0.9640324,-0.2293522,-0.06727064,0.11624597
1760637386319129161,-9.403229,6.6108704,-15.909195,0.10253906,-0.79785156,1.748535,-4.9484243,-27.34267,12.343201,0.9640383,-0.23025359,-0.06708921,0.11450735
1760637386329797161,-3.419876,4.4727325,-14.5664215,0.14355469,-0.6660156,1.4404297,-4.9861884,-27.408798,12.030465,0.9641871,-0.23095664,-0.066831164,0.111961834
1760637386340468161,0.7305145,10.026932,-12.308121,0.18896484,-0.6040039,1.1660156,-4.9422655,-27.389748,11.908414,0.964371,-0.23090951,-0.06620046,0.110843405
1760637386351139161,3.2310486,12.042999,-10.904312,0.20996094,-0.66552734,1.0380859,-4.882273,-27.354395,11.809485,0.96457464,-0.23072593,-0.06546843,0.10988468
1760637386359130161,-2.7484894,3.8013458,-9.317398,0.23730469,-0.7495117,1.6044922,-4.8718586,-27.34997,11.701277,0.9646931,-0.23076022,-0.06515942,0.10895215
1760637386367123161,0.7305145,11.369705,-6.570816,0.25195312,-0.8720703,1.3320312,-4.863553,-27.368965,11.601685,0.9647525,-0.23098487,-0.06490352,0.108099796
1760637386375116161,6.160736,8.869171,-7.730484,0.28027344,-0.71777344,0.95507807,-4.790576,-27.339315,11.528179,0.9649245,-0.23084466,-0.0641182,0.107329465
1760637386383109161,-2.1400452,4.3525696,-7.2422028,0.36914062,-0.6425781,0.8793945,-4.757318,-27.289146,11.462816,0.9651081,-0.23048869,-0.06366823,0.10670473
1760637386393802161,-17.152786,2.462387,-7.791519,0.37646484,-0.73779297,1.1181641,-4.764619,-27.336758,11.38859,0.9650743,-0.23092505,-0.06361641,0.106101274
1760637386404495161,-25.27237,4.535675,-8.2798,0.3149414,-0.84521484,1.3813477,-4.781264,-27.505213,11.23567,0.9648536,-0.232416,-0.063573614,0.10487208
1760637386415188161,-25.76065,3.742218,-8.15773,0.30664062,-0.8408203,1.4150391,-4.78971,-27.723614,11.11346,0.9645004,-0.2343184,-0.063556984,0.10389312
1760637386425832161,-26.123047,3.9253235,-7.425308,0.3486328,-0.79541016,1.2841797,-4.8092413,-28.174303,10.808593,0.963803,-0.23826946,-0.06341728,0.101436764
1760637386436477161,-29.05655,8.25882,-6.937027,0.36572266,-0.7763672,1.1958008,-4.7715197,-28.432768,10.667749,0.96339065,-0.24055807,-0.06298734,0.10021305
1760637386447122161,-32.96089,12.6514435,-6.875992,0.32421875,-0.7788086,1.2260742,-4.6997757,-28.719538,10.561467,0.9628987,-0.24309367,-0.062358763,0.09921103
1760637386457784161,-28.690338,21.930695,-6.3266754,0.2788086,-0.8100586,1.184082,-4.58928,-28.993282,10.471872,0.9624347,-0.24554138,-0.061427318,0.09826162
1760637386468448161,-25.392532,26.140213,-6.4487457,0.25146484,-0.77490234,1.0854492,-4.427299,-29.232203,10.378897,0.9620712,-0.2477388,-0.060029685,0.097163714
1760637386479112161,-22.706985,27.36473,-6.204605,0.20214844,-0.75341797,1.059082,-4.234002,-29.445568,10.273686,0.96178424,-0.24975023,-0.058322933,0.09588632
1760637386487112161,-19.289017,25.2285,-5.2890778,0.13427734,-0.7524414,1.0322266,-3.8398185,-29.79,10.063273,0.96137863,-0.25307453,-0.054783948,0.09328973
1760637386495114161,-13.185501,27.059555,-4.0073395,0.16845703,-0.6743164,0.9833984,-3.6175392,-29.89919,9.939518,0.9613359,-0.2542295,-0.052717477,0.09176794
1760637386503116161,-10.744095,27.971268,-2.9697418,0.067871094,-0.6352539,0.8989257,-3.4026444,-30.000818,9.863962,0.96126264,-0.25528842,-0.050813675,0.09066272
1760637386511118161,-5.558014,23.090363,-1.6269684,0.075683594,-0.6010742,0.8305664,-3.233269,-30.081976,9.841054,0.96117026,-0.2561137,-0.049395226,0.09009659
1760637386521796161,-3.0517578,22.907257,-0.5893707,0.09082031,-0.54296875,0.77050775,-3.0470374,-30.145689,9.778707,0.96115285,-0.2568209,-0.047735576,0.089159146
1760637386532474161,-1.5296936,23.334503,1.0585785,0.047851566,-0.52685547,0.71875,-2.8395412,-30.15375,9.760287,0.96123356,-0.25705698,-0.04595911,0.08853957
